unique_id,date,title,company,type,experience,salary,interview_difficulty
132932530455792,3/6/2022,database engineer,Apple,Tech,1,61246,99.47
132932530455840,6/18/2022,trainee,Siemens,non-Tech,3,67229,84.49
132932530455888,6/4/2022,eletrician,Siemens,non-Tech,1,62229,91.38
132932530455936,7/22/2022,database engineer,Apple,Tech,1,70413.94240055831,97.55
132932530455984,8/27/2022,trainee,Siemens,non-Tech,1,76886,89.89230176260445
132932530456032,1/18/2022,platform engineer,Apple,Tech,2,79357,96.72
132932530456080,11/29/2022,database engineer,Apple,Tech,1,60617,86.87
132932530456128,3/3/2022,trainee,Siemens,non-Tech,1,81391,88.29
132932530456176,8/7/2022,eletrician,Siemens,non-Tech,3,61063,91.26
132932530456224,7/16/2022,mechanic,Siemens,non-Tech,3,70631,99.47
132932530456272,5/21/2022,platform engineer,Apple,Tech,2,65054,66.54
132932530456320,6/1/2022,database engineer,Apple,Tech,3,68227,90.15
132932530456368,6/10/2022,database engineer,Apple,Tech,3,66431,96.15
132932530456416,7/18/2022,trainee,Siemens,non-Tech,1,83520,76.73
132932530456464,3/27/2022,mechanic,Siemens,non-Tech,2,64787,90.5
132932530456512,1/27/2022,trainee,Siemens,non-Tech,3,70030,97.67
132932530456560,8/6/2022,trainee,Boeing,non-Tech,2,68979,78.24
132932530456608,6/4/2022,eletrician,Siemens,non-Tech,3,84360,79.41
132932530456656,11/9/2022,trainee,Siemens,non-Tech,2,69631,96.1
132932530456704,6/4/2022,platform engineer,Apple,Tech,1,62882,71.24
132932530456752,6/9/2022,mechanic,Siemens,non-Tech,3,80776,94.65
132932530456800,11/17/2022,platform engineer,Apple,Tech,2,70228,97.2
132932530456848,12/2/2022,trainee,Siemens,non-Tech,4,70413.94240055831,89.78
132932530456896,8/18/2022,database engineer,Apple,Tech,3,76017,89.77
132932530456944,9/7/2022,database engineer,Apple,Tech,3,87772,89.95
132932530456992,5/21/2022,platform engineer,Apple,Tech,1,70367,96.22
132932530457040,4/2/2022,database engineer,Apple,Tech,2,89467,68.4
132932530457088,5/22/2022,trainee,Siemens,non-Tech,2,85276,76.62
132932530457136,6/2/2022,platform engineer,Apple,Tech,1,63671,96.77
132932530457184,4/28/2022,database engineer,Apple,Tech,1,70413.94240055831,94.17
132932530457232,8/3/2022,eletrician,Siemens,non-Tech,2,76517,88.7
132932530457280,6/19/2022,eletrician,Siemens,non-Tech,1,69593,82.8
132932530457328,12/22/2022,database engineer,Apple,Tech,2,77772,89.89230176260445
132932530457376,2/22/2022,trainee,Siemens,non-Tech,2,68953,94.33
132932530457424,10/10/2022,trainee,Siemens,non-Tech,2,65663,95.76
132932530457472,2/26/2022,database engineer,Apple,Tech,3,64901,88.99
132932530457520,6/3/2022,database engineer,Apple,Tech,3,87502,99.06
132932530457568,2/10/2022,database engineer,Apple,Tech,2,62395,90.34
132932530457616,5/31/2022,platform engineer,Apple,Tech,2,75962,89.89230176260445
132932530457664,7/20/2022,eletrician,Siemens,non-Tech,2,69711,98.42
132932530457712,3/18/2022,trainee,Boeing,non-Tech,2,63004,73.02
132932530457760,3/12/2022,database engineer,Apple,Tech,2,62039,73.9
132932530457808,4/4/2022,database engineer,Apple,Tech,1,61604,92.54
132932530457856,3/21/2022,database engineer,Apple,Tech,2,61434,89.73
132932530457904,10/30/2022,eletrician,Siemens,non-Tech,1,75212,99.42
132932530457952,6/25/2022,trainee,Siemens,non-Tech,1,70311,98.58
132932530458000,3/31/2022,platform engineer,Apple,Tech,3,77942,87.5
132932530458048,7/6/2022,platform engineer,Apple,Tech,2,61385,87.28
132932530458096,6/2/2022,platform engineer,Apple,Tech,1,80682,91.11
132932530458144,3/17/2022,trainee,Siemens,non-Tech,2,64721,98.6
132932530458192,7/6/2022,designer,Boeing,non-Tech,2,80401,99.81
132932530458240,3/22/2022,platform engineer,Apple,Tech,2,89702,94.46
132932530458288,4/18/2022,platform engineer,Apple,Tech,2,67126,98.96
132932530458336,1/1/2022,eletrician,Siemens,non-Tech,1,81615,84.37
132932530458384,1/12/2022,trainee,Siemens,non-Tech,2,61873,98.32
132932530458432,9/24/2022,platform engineer,Apple,Tech,4,63340,85.11
132932530458480,7/24/2022,database engineer,Apple,Tech,1,65392,88.57
132932530458528,9/23/2022,platform engineer,Apple,Tech,2,70413.94240055831,94.67
132932530458576,9/19/2022,database engineer,Apple,Tech,1,61062,89.89230176260445
132932530458624,5/1/2022,trainee,Siemens,non-Tech,2,60668,80.66
132932530458672,10/4/2022,database engineer,Apple,Tech,2,60486,89.28
132932530458720,7/26/2022,database engineer,Apple,Tech,2,67862,98.51
132932530458768,7/5/2022,database engineer,Apple,Tech,2,64145,96.78
132932530458816,6/24/2022,eletrician,Siemens,non-Tech,2,65115,95.05
132932530458864,7/25/2022,designer,Boeing,non-Tech,4,63240,99.36
132932530458912,6/4/2022,devops engineer,Apple,Tech,1,66394,94.74
132932530458960,9/25/2022,eletrician,Siemens,non-Tech,1,75330,98.1
132932530459008,6/20/2022,database engineer,Apple,Tech,2,62855,84.93
132932530459056,6/17/2022,designer,Boeing,non-Tech,2,70707,96.66
132932530459104,1/27/2022,database engineer,Apple,Tech,1,67129,68.06
132932530459152,2/4/2022,platform engineer,Apple,Tech,2,75545,76.04
132932530459200,4/4/2022,trainee,Boeing,non-Tech,1,80402,75.29
132932530459248,10/8/2022,database engineer,Apple,Tech,2,84701,88.35
132932530459296,6/24/2022,trainee,Siemens,non-Tech,2,67043,96.45
132932530459344,6/27/2022,database engineer,Apple,Tech,1,74951,93.35
132932530459392,1/25/2022,trainee,Siemens,non-Tech,1,64942,90.86
132932530459440,5/8/2022,platform engineer,Apple,Tech,2,65272,69.38
132932530459488,2/11/2022,trainee,Boeing,non-Tech,2,78819,91.66
132932530459536,3/9/2022,platform engineer,Apple,Tech,3,75481,93.48
132932530459584,6/11/2022,database engineer,Apple,Tech,2,69802,79.98
132932530459632,6/1/2022,database engineer,Apple,Tech,4,87355,88.61
132932530459680,2/28/2022,platform engineer,Apple,Tech,2,84624,83.65
132932530459728,10/14/2022,trainee,Siemens,non-Tech,1,69254,87.82
132932530459776,5/23/2022,database engineer,Apple,Tech,1,61368,88.6
132932530459824,9/1/2022,trainee,Siemens,non-Tech,1,65520,97.79
132932530459872,9/19/2022,database engineer,Apple,Tech,1,85385,99.43
132932530459920,7/31/2022,trainee,Siemens,non-Tech,3,83571,96.91
132932530459968,10/28/2022,platform engineer,Apple,Tech,2,68846,86.83
132932530460016,6/4/2022,trainee,Siemens,non-Tech,2,62270,85.85
132932530460064,7/29/2022,database engineer,Apple,Tech,2,69878,97.69
132932530460112,4/19/2022,eletrician,Siemens,non-Tech,1,70133,97.08
132932530460160,6/4/2022,trainee,Siemens,non-Tech,1,63582,74.98
132932530460208,5/15/2022,eletrician,Siemens,non-Tech,1,67656,95.4
132932530460256,6/24/2022,trainee,Siemens,non-Tech,4,66525,93.05
132932530460304,6/4/2022,platform engineer,Apple,Tech,1,75061,90.6
132932530460352,4/20/2022,trainee,Siemens,non-Tech,1,76707,94.29
132932530460400,9/30/2022,mechanic,Siemens,non-Tech,2,79842,89.59
132932530460448,1/9/2022,database engineer,Apple,Tech,3,63634,78.98
132932530460496,7/3/2022,trainee,Boeing,non-Tech,1,65368,94.44
132932530460544,9/30/2022,trainee,Siemens,non-Tech,2,78858,98.86
132932530460592,8/18/2022,platform engineer,Apple,Tech,2,66739,79.66
132932530460640,11/30/2022,platform engineer,Apple,Tech,1,70413.94240055831,70.72
132932530460688,9/18/2022,eletrician,Siemens,non-Tech,1,62104,97.01
132932530460736,12/29/2022,database engineer,Apple,Tech,1,74803,86.69
132932530460784,8/13/2022,platform engineer,Apple,Tech,2,85692,92.9
132932530460832,12/5/2022,platform engineer,Apple,Tech,2,65874,79.24
132932530460880,7/10/2022,database engineer,Apple,Tech,1,62521,95.04
132932530460928,6/18/2022,database engineer,Apple,Tech,2,65615,89.41
132932530460976,7/22/2022,database engineer,Apple,Tech,2,76405,82.36
132932530461024,3/4/2022,database engineer,Apple,Tech,1,63827,91.58
132932530461072,2/9/2022,database engineer,Apple,Tech,3,81801,89.89230176260445
132932530461120,9/20/2022,eletrician,Siemens,non-Tech,3,72780,93.53
132932530461168,7/26/2022,platform engineer,Apple,Tech,2,63601,81.84
132932530461216,6/20/2022,database engineer,Apple,Tech,1,79824,87.92
132932530461264,10/1/2022,platform engineer,Apple,Tech,1,69429,89.89230176260445
132932530461312,7/11/2022,database engineer,Apple,Tech,2,63481,70.55
132932530461360,2/17/2022,eletrician,Siemens,non-Tech,1,63209,83.22
132932530461408,9/3/2022,database engineer,Apple,Tech,2,69034,94.18
132932530461456,4/24/2022,eletrician,Siemens,non-Tech,4,70413.94240055831,86.35
132932530461504,10/12/2022,platform engineer,Apple,Tech,5,70326,81.16
132932530461552,3/5/2022,database engineer,Apple,Tech,2,64669,92.83
132932530461600,9/15/2022,database engineer,Apple,Tech,1,81666,98.23
132932530461648,3/23/2022,database engineer,Apple,Tech,2,83476,90.68
132932530461696,7/5/2022,database engineer,Apple,Tech,3,62131,92.15
132932530461744,6/26/2022,trainee,Siemens,non-Tech,1,69693,86.46
132932530461792,8/20/2022,eletrician,Siemens,non-Tech,2,68279,94.2
132932530461840,10/29/2022,trainee,Siemens,non-Tech,1,62986,87.36
132932530461888,8/10/2022,trainee,Siemens,non-Tech,2,62849,72.36
132932530461936,5/27/2022,database engineer,Apple,Tech,1,75921,98.12
132932530461984,2/15/2022,trainee,Siemens,non-Tech,2,69291,82.77
132932530462032,6/24/2022,database engineer,Apple,Tech,1,71840,90.21
132932530462080,4/10/2022,database engineer,Apple,Tech,1,67790,96.52
132932530462128,8/11/2022,platform engineer,Apple,Tech,2,61805,94.77
132932530462176,8/31/2022,eletrician,Siemens,non-Tech,4,60036,89.89230176260445
132932530462224,3/25/2022,platform engineer,Apple,Tech,1,60312,89.89230176260445
132932530462272,6/3/2022,platform engineer,Apple,Tech,1,60322,99.93
132932530462320,5/16/2022,devops engineer,Apple,Tech,1,88733,99.86
132932530462368,5/23/2022,trainee,Siemens,non-Tech,2,60515,99.27
132932530462416,3/29/2022,trainee,Boeing,non-Tech,2,63429,95.58
132932530462464,5/6/2022,trainee,Boeing,non-Tech,1,66059,99.92
132932530462512,11/17/2022,trainee,Siemens,non-Tech,2,60110,98.43
132932530462560,9/13/2022,trainee,Boeing,non-Tech,1,76560,93.24
132932530462608,2/13/2022,trainee,Siemens,non-Tech,2,88519,80.74
132932530462656,3/13/2022,database engineer,Apple,Tech,1,75276,78.53
132932530462704,6/15/2022,database engineer,Apple,Tech,3,65398,99.38
132932530462752,8/11/2022,platform engineer,Apple,Tech,3,75934,81.71
132932530462800,4/5/2022,eletrician,Siemens,non-Tech,1,79557,97.45
132932530462848,7/9/2022,trainee,Siemens,non-Tech,4,66800,86.41
132932530462896,6/4/2022,platform engineer,Apple,Tech,1,63833,94.04
132932530462944,6/29/2022,platform engineer,Apple,Tech,3,76226,93.14
132932530462992,7/6/2022,database engineer,Apple,Tech,1,86554,93.92
132932530463040,2/16/2022,trainee,Siemens,non-Tech,2,66719,66.72
132932530463088,4/12/2022,eletrician,Siemens,non-Tech,1,85712,97.04
132932530463136,9/26/2022,platform engineer,Apple,Tech,1,63969,86.96
132932530463184,5/27/2022,trainee,Siemens,non-Tech,1,81477,99.22
132932530463232,3/30/2022,eletrician,Siemens,non-Tech,2,82267,74.55
132932530463280,2/22/2022,eletrician,Siemens,non-Tech,2,84549,98.27
132932530463328,6/9/2022,database engineer,Apple,Tech,3,76220,96.89
132932530463376,7/26/2022,eletrician,Siemens,non-Tech,2,72261,92.7
132932530463424,6/4/2022,eletrician,Siemens,non-Tech,2,63593,95.47
132932530463472,7/21/2022,platform engineer,Apple,Tech,2,63348,90.76
132932530463520,8/11/2022,platform engineer,Apple,Tech,2,78929,81.43
132932530463568,2/21/2022,eletrician,Siemens,non-Tech,3,77585,85.96
132932530463616,5/21/2022,platform engineer,Apple,Tech,3,61016,77.71
132932530463664,1/11/2022,trainee,Siemens,non-Tech,1,65741,97.89
132932530463712,6/26/2022,eletrician,Siemens,non-Tech,1,64962,93.41
132932530463760,4/19/2022,database engineer,Apple,Tech,2,83790,89.12
132932530463808,6/6/2022,eletrician,Siemens,non-Tech,2,66400,67.98
132932530463856,5/11/2022,devops engineer,Apple,Tech,3,68871,83.27
132932530463904,12/26/2022,trainee,Siemens,non-Tech,2,64233,89.89230176260445
132932530463952,5/17/2022,trainee,Siemens,non-Tech,1,66137,95.94
132932530464000,6/4/2022,trainee,Siemens,non-Tech,2,72155,89.89230176260445
132932530464048,3/20/2022,trainee,Siemens,non-Tech,2,62857,87.82
132932530464096,1/20/2022,platform engineer,Apple,Tech,1,72693,95.89
132932530464144,8/31/2022,database engineer,Apple,Tech,1,68262,98.96
132932530464192,6/8/2022,platform engineer,Apple,Tech,1,71823,94.85
132932530464240,5/1/2022,designer,Boeing,non-Tech,2,84066,95.45
132932530464288,4/5/2022,eletrician,Siemens,non-Tech,1,80141,99.76
132932530464336,1/3/2022,eletrician,Siemens,non-Tech,2,70413.94240055831,93.28
132932530464384,11/6/2022,database engineer,Apple,Tech,3,75653,89.6
132932530464432,5/10/2022,trainee,Siemens,non-Tech,2,62951,93.56
132932530464480,5/12/2022,trainee,Siemens,non-Tech,4,64200,75.09
132932530464528,9/3/2022,trainee,Boeing,non-Tech,1,74453,92.93
132932530464576,6/18/2022,database engineer,Apple,Tech,1,60710,96.52
132932530464624,8/13/2022,mechanic,Siemens,non-Tech,1,66590,99.18
132932530464672,11/11/2022,database engineer,Apple,Tech,2,66709,87.52
132932530464720,3/28/2022,eletrician,Siemens,non-Tech,3,83250,94.07
132932530464768,4/28/2022,eletrician,Siemens,non-Tech,1,75559,89.89230176260445
132932530464816,6/5/2022,database engineer,Apple,Tech,3,71848,96.47
132932530464864,3/13/2022,trainee,Siemens,non-Tech,2,67001,79.35
132932530464912,9/19/2022,trainee,Siemens,non-Tech,2,72742,89.59
132932530464960,12/5/2022,database engineer,Apple,Tech,1,72301,84.33
132932530465008,5/22/2022,database engineer,Apple,Tech,2,73898,91.43
132932530465056,10/18/2022,trainee,Boeing,non-Tech,3,66112,93.94
132932530465104,12/5/2022,trainee,Siemens,non-Tech,2,74979,93.42
132932530465152,10/1/2022,database engineer,Apple,Tech,2,62513,93.39
132932530465200,9/12/2022,database engineer,Apple,Tech,2,90363,85.06
132932530465248,11/20/2022,platform engineer,Apple,Tech,1,60156,91.47
132932530465296,4/14/2022,trainee,Siemens,non-Tech,3,65488,88.02
132932530465344,3/27/2022,database engineer,Apple,Tech,1,61614,89.89230176260445
132932530465392,4/27/2022,trainee,Siemens,non-Tech,2,67189,87.41
132932530465440,10/4/2022,database engineer,Apple,Tech,4,73712,89.89230176260445
132932530465488,10/15/2022,database engineer,Apple,Tech,3,61751,81.66
132932530465536,2/11/2022,database engineer,Apple,Tech,3,83445,86.35
132932530465584,8/16/2022,platform engineer,Apple,Tech,1,60051,89.31
132932530465632,11/6/2022,eletrician,Siemens,non-Tech,2,72669,89.37
132932530465680,6/14/2022,eletrician,Siemens,non-Tech,2,65522,89.91
132932530465728,12/24/2022,database engineer,Apple,Tech,1,63234,76.69
132932530465776,10/21/2022,trainee,Siemens,non-Tech,2,61357,91.89
132932530465824,8/26/2022,platform engineer,Apple,Tech,1,68759,77.46
132932530465872,10/12/2022,designer,Boeing,non-Tech,3,91057,98.52
132932530465920,6/17/2022,eletrician,Siemens,non-Tech,3,85165,98.13
132932530465968,3/3/2022,database engineer,Apple,Tech,2,66784,94.16
132932530466016,4/21/2022,platform engineer,Apple,Tech,2,84279,94.83
132932530466064,7/4/2022,platform engineer,Apple,Tech,2,76113,94.16
132932530466112,3/12/2022,eletrician,Siemens,non-Tech,3,78122,91.73
132932530466160,9/14/2022,database engineer,Apple,Tech,3,62690,98.54
132932530466208,9/8/2022,platform engineer,Apple,Tech,2,65364,95.94
132932530466256,6/24/2022,platform engineer,Apple,Tech,2,76710,96.98
132932530466304,5/15/2022,platform engineer,Apple,Tech,3,63663,80.55
132932530466352,7/18/2022,eletrician,Siemens,non-Tech,2,63378,95.47
132932530466400,8/17/2022,database engineer,Apple,Tech,1,60287,93.7
132932530466448,8/5/2022,database engineer,Apple,Tech,3,60781,96.43
132932530466496,8/25/2022,designer,Boeing,non-Tech,4,74744,73.03
132932530466544,6/4/2022,platform engineer,Apple,Tech,2,75105,96
132932530466592,8/9/2022,platform engineer,Apple,Tech,3,64187,93.46
132932530466640,10/20/2022,platform engineer,Apple,Tech,2,66836,86.16
132932530466688,2/15/2022,database engineer,Apple,Tech,2,60094,97.54
132932530466736,4/24/2022,eletrician,Siemens,non-Tech,1,67729,77.29
132932530466784,8/7/2022,platform engineer,Apple,Tech,2,72885,86.57
132932530466832,9/22/2022,platform engineer,Apple,Tech,3,70413.94240055831,81.24
132932530466880,10/4/2022,platform engineer,Apple,Tech,2,74409,90.85
132932530466928,10/15/2022,trainee,Siemens,non-Tech,3,83231,89.89230176260445
132932530466976,5/16/2022,platform engineer,Apple,Tech,2,65887,95.39
132932530467024,7/24/2022,mechanic,Siemens,non-Tech,2,81625,89.91
132932530467072,6/22/2022,platform engineer,Apple,Tech,2,84514,94.76
132932530467120,11/4/2022,eletrician,Siemens,non-Tech,1,61425,98.58
132932530467168,8/31/2022,designer,Boeing,non-Tech,2,88203,93.66
132932530467216,10/17/2022,platform engineer,Apple,Tech,1,60445,87.33
132932530467264,6/15/2022,trainee,Siemens,non-Tech,2,64504,81.97
132932530467312,5/11/2022,platform engineer,Apple,Tech,2,61736,86.34
132932530467360,3/8/2022,database engineer,Apple,Tech,2,64169,91.54
132932530467408,9/2/2022,database engineer,Apple,Tech,2,61724,73.83
132932530467456,8/4/2022,designer,Boeing,non-Tech,3,76900,93.4
132932530467504,11/16/2022,database engineer,Apple,Tech,2,64830,79.23
132932530467552,6/19/2022,trainee,Boeing,non-Tech,1,68661,99.98
132932530467600,7/28/2022,mechanic,Boeing,non-Tech,2,74328,82.06
132932530467648,10/6/2022,eletrician,Siemens,non-Tech,3,67849,90.1
132932530467696,7/5/2022,platform engineer,Apple,Tech,4,70413.94240055831,85.69
132932530467744,3/2/2022,database engineer,Apple,Tech,4,83405,97.91
132932530467792,5/25/2022,eletrician,Siemens,non-Tech,2,70413.94240055831,95.9
132932530467840,6/12/2022,database engineer,Apple,Tech,1,68505,98.03
132932530467888,7/29/2022,database engineer,Apple,Tech,2,60056,93.13
132932530467936,11/1/2022,trainee,Siemens,non-Tech,1,66973,75.94
132932530467984,7/20/2022,platform engineer,Apple,Tech,1,65029,90.63
132932530468032,6/29/2022,trainee,Siemens,non-Tech,2,61835,89.89230176260445
132932530468080,10/2/2022,eletrician,Siemens,non-Tech,3,75927,77.9
132932530468128,5/18/2022,platform engineer,Apple,Tech,3,72241,83.44
132932530468176,7/14/2022,trainee,Siemens,non-Tech,2,75088,80.64
132932530468224,1/28/2022,database engineer,Apple,Tech,2,62158,95.54
132932530468272,8/3/2022,eletrician,Siemens,non-Tech,2,74039,86.65
132932530468320,6/29/2022,eletrician,Siemens,non-Tech,2,71061,95.29
132932530468368,9/16/2022,database engineer,Apple,Tech,1,80430,85.91
132932530468416,8/8/2022,designer,Boeing,non-Tech,2,64447,16.98702579
132932530468464,4/29/2022,platform engineer,Apple,Tech,1,60824,91.25
132932530468512,8/29/2022,platform engineer,Apple,Tech,1,64945,79.72
132932530468560,6/1/2022,platform engineer,Apple,Tech,2,62493,82.95
132932530468608,12/21/2022,platform engineer,Apple,Tech,1,71514,79.74
132932530468656,10/15/2022,database engineer,Apple,Tech,2,75381,79.14
132932530468704,8/31/2022,eletrician,Siemens,non-Tech,1,66929,96.35
132932530468752,10/17/2022,platform engineer,Apple,Tech,3,62900,89.88
132932530468800,8/4/2022,platform engineer,Apple,Tech,3,76392,93.16
132932530468848,11/21/2022,eletrician,Siemens,non-Tech,2,74262,89.89230176260445
132932530468896,2/16/2022,trainee,Siemens,non-Tech,2,66229,89.28
132932530468944,10/6/2022,database engineer,Apple,Tech,1,67112,80.43
132932530468992,6/4/2022,database engineer,Apple,Tech,2,67355,98.33
132932530469040,4/17/2022,trainee,Siemens,non-Tech,4,68998,81.73
132932530469088,8/28/2022,database engineer,Apple,Tech,3,71951,90.85
132932530469136,7/21/2022,trainee,Siemens,non-Tech,2,71110,86.29
132932530469184,4/13/2022,database engineer,Apple,Tech,1,67904,90.8
132932530469232,10/4/2022,designer,Boeing,non-Tech,2,83859,91.05
132932530469280,5/2/2022,trainee,Siemens,non-Tech,2,67527,64.49
132932530469328,5/2/2022,platform engineer,Apple,Tech,2,62038,88.87
132932530469376,9/14/2022,mechanic,Siemens,non-Tech,2,67874,88.56
132932530469424,4/19/2022,trainee,Boeing,non-Tech,2,78989,94.58
132932530469472,9/7/2022,database engineer,Apple,Tech,3,64757,91.6
132932530469520,1/29/2022,eletrician,Siemens,non-Tech,2,77894,72.6
132932530469568,6/10/2022,database engineer,Apple,Tech,2,61617,98.36
132932530469616,12/26/2022,trainee,Siemens,non-Tech,2,82314,76.35
132932530469664,1/19/2022,trainee,Siemens,non-Tech,1,86577,95.41
132932530469712,12/16/2022,platform engineer,Apple,Tech,1,77424,71.73
132932530469760,9/2/2022,trainee,Siemens,non-Tech,2,89549,89.89230176260445
132932530469808,10/26/2022,database engineer,Apple,Tech,1,60864,90.47
132932530469856,8/9/2022,trainee,Boeing,non-Tech,1,73254,81.44
132932530469904,5/26/2022,eletrician,Siemens,non-Tech,2,68436,78.69
132932530469952,1/30/2022,platform engineer,Apple,Tech,2,60375,96.21
132932530470000,12/6/2022,database engineer,Apple,Tech,1,60791,94.11
132932530470048,2/17/2022,devops engineer,Apple,Tech,1,85327,89.31
132932530470096,5/27/2022,database engineer,Apple,Tech,1,63081,90.65
132932530470144,5/22/2022,platform engineer,Apple,Tech,2,62008,87.18
132932530470192,4/21/2022,trainee,Siemens,non-Tech,2,83940,82.18
132932530470240,4/11/2022,platform engineer,Apple,Tech,1,80947,93.17
132932530470288,5/11/2022,trainee,Boeing,non-Tech,1,64206,69.41
132932530470336,4/18/2022,database engineer,Apple,Tech,4,69810,84.03
132932530470384,4/20/2022,trainee,Siemens,non-Tech,1,62211,85.46
132932530470432,1/17/2022,designer,Boeing,non-Tech,3,60601,92.43
132932530470480,11/29/2022,platform engineer,Apple,Tech,2,84273,90.12
132932530470528,6/4/2022,trainee,Siemens,non-Tech,2,70413.94240055831,90.73
132932530470576,10/11/2022,trainee,Siemens,non-Tech,2,70413.94240055831,86.26
132932530470624,9/16/2022,database engineer,Apple,Tech,2,72616,81.96
132932530470672,2/26/2022,database engineer,Apple,Tech,2,70283,99.82
132932530470720,6/21/2022,mechanic,Siemens,non-Tech,2,76834,71.5
132932530470768,8/10/2022,database engineer,Apple,Tech,2,72965,97.72
132932530470816,10/1/2022,database engineer,Apple,Tech,2,67263,88.57
132932530470864,8/12/2022,platform engineer,Apple,Tech,1,73694,92.61
132932530356288,5/19/2022,platform engineer,Apple,Tech,3,63626,80.52
132932530356336,4/15/2022,platform engineer,Apple,Tech,3,70726,94.08
132932530356384,9/3/2022,eletrician,Siemens,non-Tech,1,63896,82.75
132932530356432,8/8/2022,platform engineer,Apple,Tech,2,80178,82.03
132932530356480,1/12/2022,platform engineer,Apple,Tech,1,66928,95.63
132932530356528,3/6/2022,database engineer,Apple,Tech,1,66650,87.24
132932530356576,7/9/2022,devops engineer,Apple,Tech,2,60748,89.89230176260445
132932530356624,9/29/2022,trainee,Siemens,non-Tech,1,61388,96.07
132932530356672,11/19/2022,platform engineer,Apple,Tech,4,61927,95.39
132932530356720,6/2/2022,eletrician,Siemens,non-Tech,3,83248,85.33
132932530356768,4/1/2022,trainee,Siemens,non-Tech,2,73946,77.84
132932530356816,6/23/2022,database engineer,Apple,Tech,3,64304,87.46
132932530356864,6/15/2022,devops engineer,Apple,Tech,3,70413.94240055831,76.46
132932530356912,3/2/2022,trainee,Siemens,non-Tech,3,60199,68
132932530356960,4/10/2022,platform engineer,Apple,Tech,2,82062,95.85
132932530357008,7/12/2022,trainee,Boeing,non-Tech,3,71258,86.92
132932530357056,6/14/2022,database engineer,Apple,Tech,1,65983,96.92
132932530357104,2/26/2022,eletrician,Siemens,non-Tech,3,72394,91.57
132932530357152,3/5/2022,platform engineer,Apple,Tech,2,71433,88
132932530357200,5/29/2022,eletrician,Siemens,non-Tech,2,61026,83.02
132932530357248,11/12/2022,trainee,Boeing,non-Tech,2,70413.94240055831,89.96
132932530357296,10/25/2022,platform engineer,Apple,Tech,5,67786,92.96
132932530357344,12/8/2022,database engineer,Apple,Tech,1,62503,92.47
132932530357392,7/21/2022,database engineer,Apple,Tech,3,69322,96.44
132932530357440,10/8/2022,trainee,Siemens,non-Tech,2,61433,90.14
132932530357488,9/23/2022,designer,Boeing,non-Tech,2,70413.94240055831,83.88
132932530357536,9/5/2022,eletrician,Siemens,non-Tech,3,60726,73.37
132932530357584,10/24/2022,eletrician,Siemens,non-Tech,2,61352,97.67
132932530357632,6/10/2022,mechanic,Siemens,non-Tech,1,64405,96.97
132932530357680,8/31/2022,database engineer,Apple,Tech,1,76363,87.13
132932530357728,9/13/2022,platform engineer,Apple,Tech,4,64764,96.88
132932530357776,5/15/2022,eletrician,Siemens,non-Tech,1,66824,97.09
132932530357824,5/19/2022,trainee,Boeing,non-Tech,1,60651,74.12
132932530357872,5/19/2022,platform engineer,Apple,Tech,2,63316,85.53
132932530357920,9/22/2022,trainee,Siemens,non-Tech,2,70413.94240055831,98.92
132932530357968,11/8/2022,database engineer,Apple,Tech,3,70593,75.91
132932530358016,3/2/2022,devops engineer,Apple,Tech,1,62706,90.76
132932530358064,9/30/2022,devops engineer,Apple,Tech,4,72303,72.54
132932530358112,8/12/2022,trainee,Siemens,non-Tech,2,67617,93.82
132932530358160,8/8/2022,trainee,Siemens,non-Tech,1,61599,84.41
132932530358208,9/17/2022,eletrician,Siemens,non-Tech,2,63942,72.23
132932530358256,8/1/2022,database engineer,Apple,Tech,2,79764,88.59
132932530358304,11/27/2022,database engineer,Apple,Tech,1,70413.94240055831,85.21
132932530358352,7/26/2022,devops engineer,Apple,Tech,1,87665,69.98
132932530358400,10/13/2022,eletrician,Siemens,non-Tech,3,73420,85.5
132932530358448,5/6/2022,database engineer,Apple,Tech,1,73725,74.68
132932530358496,9/14/2022,platform engineer,Apple,Tech,2,62436,99.59
132932530358544,4/22/2022,devops engineer,Apple,Tech,2,60091,95.21
132932530358592,5/14/2022,platform engineer,Apple,Tech,2,70360,85.99
132932530358640,9/14/2022,platform engineer,Apple,Tech,3,78727,73.54
132932530358688,5/30/2022,eletrician,Siemens,non-Tech,2,68812,87.77
132932530358736,4/25/2022,database engineer,Apple,Tech,1,66150,96.74
132932530358784,10/21/2022,platform engineer,Apple,Tech,1,63480,70.16
132932530358832,11/16/2022,trainee,Siemens,non-Tech,1,70485,91.24
132932530358880,4/25/2022,eletrician,Siemens,non-Tech,4,65564,99.07
132932530358928,3/31/2022,trainee,Boeing,non-Tech,2,70159,83.34
132932530358976,10/2/2022,platform engineer,Apple,Tech,2,66937,93.45
132932530359024,5/29/2022,devops engineer,Apple,Tech,2,71476,94.47
132932530359072,4/21/2022,trainee,Boeing,non-Tech,3,83217,98.6
132932530359120,4/23/2022,eletrician,Siemens,non-Tech,4,87356,95.09
132932530359168,8/16/2022,trainee,Siemens,non-Tech,2,70413.94240055831,89.89230176260445
132932530359216,7/1/2022,trainee,Siemens,non-Tech,1,71349,91.58
132932530359264,7/26/2022,trainee,Siemens,non-Tech,2,74418,97.89
132932530359312,9/5/2022,eletrician,Siemens,non-Tech,2,66572,84.68
132932530359360,5/24/2022,database engineer,Apple,Tech,1,73091,77.23
